FID_,COMID,EVENTDATE,REACHCODE,REACHSMDAT,REACHRESOL,FEATURECOM,FEATURECLA,SOURCE_ORI,SOURCE_DAT,SOURCE_FEA,FEATUREDET,MEASURE,OFFSET,EVENTTYPE,AGENCY_CD,STATION_NM,STATE_CD,STATE,SITESTATUS,DA_SQ_MILE,LON_SITE,LAT_SITE,LON_NHD,LAT_NHD,NHD2GAGE_D,REVIEWED,BFIYRS,BFI_AVE,BFI_STDEV,GOTBFI,DAY1,DAYN,NDAYS,NDAYSGT0,MIN_,P1,P5,P10,P20,P25,P30,P40,P50,P60,P70,P75,P80,P90,P95,P99,MAX_,AVE,STDEV_,GOTQ,HUC,HUC_REG,SUBREGION,ACCOUNTING
NA,0,11/21/2006 0:00:00,17030003000261,NA,medium,0,0,"USGS, Water Resources Division",NA,12500500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12500500,26.007189,0,StreamGage,USGS,"NORTH FORK AHTANUM CREEK NEAR TAMPICO, WA",53,WA,I,68.9,-120.917018,46.564288,-120.91705,46.563907,42.28,Y,59,0.755,0.063,1,19091001,19781002,21838,21838,3,9,13,15,19,21,22,27,33,44,70,90,115,181,248,383,1220,70.571,83.065,1,17030003,17,1703,170300
NA,0,11/21/2006 0:00:00,17080005000174,NA,medium,0,0,"USGS, Water Resources Division",NA,14241000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=14241000,48.618813,0,StreamGage,USGS,"GREEN RIVER NEAR TOUTLE, WA",53,WA,I,131,-122.565109,46.37483,-122.565086,46.374801,3.688,Y,4,0.563,0.035,1,19461001,19500930,1461,1461,52,55,67,90.2,152,194,252,332,433,539.2,686,770,840,1180,1570,3187.6,8710,587.5,657.96,1,17080005,17,1708,170800
NA,0,11/21/2006 0:00:00,17100106000075,NA,medium,0,0,"USGS, Water Resources Division",NA,12010000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12010000,5.691161,0,StreamGage,USGS,"NASELLE RIVER NEAR NASELLE, WA",53,WA,A,54.8,-123.743482,46.373993,-123.743408,46.373615,42.344,Y,73,0.441,0.064,1,19290501,20030930,26816,26816,18,24,31,39,58,73,92,143,214,301,426,510,625,1050,1550,3030,10400,424.201,608.965,1,17100106,17,1710,171001
NA,0,11/21/2006 0:00:00,17030003003282,NA,medium,0,0,"USGS, Water Resources Division",NA,12485012,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12485012,33.069674,0,StreamGage,USGS,"ROZA CANAL BL SULPHUR CREEK WSTWY NR SUNNYSIDE, WA",53,WA,I,-999999,-119.958652,46.372076,-119.958694,46.372207,14.944,Y,0,0,0,0,19760301,19770705,322,296,0,0,0,214.3,303.6,313.5,339,358,379,439,484.1,499.25,518,529.7,547,564.54,570,375.199,148.298,1,17030003,17,1703,170300
NA,0,11/21/2006 0:00:00,17060306000297,NA,medium,0,0,"USGS, Water Resources Division",NA,13339500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=13339500,14.457709,0,StreamGage,USGS,LOLO CREEK NR GREER ID,16,ID,A,243,-116.1625,46.371666,-116.162017,46.372173,67.372,Y,26,0.659,0.059,1,19111112,20040930,9548,9548,14,23,32,43,61,71,84,110,150,236,372,469,570,850,1110,1940,5410,333.115,416.409,1,17060306,17,1706,170603
NA,0,11/21/2006 0:00:00,17080005000131,NA,medium,0,0,"USGS, Water Resources Division",NA,14240525,http://waterdata.usgs.gov/nwis/nwisman/?site_no=14240525,16.27526,0,StreamGage,USGS,"NF TOUTLE RIVER BELOW SRS NEAR KID VALLEY, WA",53,WA,I,175,-122.578998,46.371775,-122.579032,46.371868,10.624,Y,11,0.729,0.049,1,19891001,20020930,4248,4248,2,2.649,4.9,10.9,214,248,291,410,564,690,835,918.75,1030,1370,1690,2710.4,11000,666.936,629.031,1,17080005,17,1708,170800
NA,0,11/21/2006 0:00:00,17010202002081,NA,medium,0,0,"USGS, Water Resources Division",NA,12328000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12328000,43.060559,0,StreamGage,USGS,Marshall Cr at Mouth nr Phillipsburg MT,30,MT,I,23.2,-113.323338,46.369592,-113.322466,46.369723,68.82,Y,1,0.246,-999999,1,19390414,19420530,574,527,0,0,0,0.4,0.8,0.9,1,1.6,3.45,5.6,8.1,10,12,17,23,34.5,46,6.635,8.05,1,17010202,17,1701,170102
NA,0,11/21/2006 0:00:00,17060306000022,NA,medium,0,0,"USGS, Water Resources Division",NA,13342340,http://waterdata.usgs.gov/nwis/nwisman/?site_no=13342340,3.572586,0,StreamGage,USGS,SWEETWATER CREEK AT MOUTH AT SWEETWATER ID,16,ID,A,-999999,-116.79568,46.36938,-116.795799,46.369411,9.777,Y,2,0.46,0.096,1,20021001,20040930,731,731,0.3,0.433,0.6,0.784,1.1,1.5,1.9,3.38,5.1,6.4,8.2,10,14,62,79.8,130,185,15.336,27.608,1,17060306,17,1706,170603
NA,0,11/21/2006 0:00:00,17010202002082,NA,medium,0,0,"USGS, Water Resources Division",NA,12327500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12327500,15.829243,0,StreamGage,USGS,Marshall Creek near Phillipsburg MT,30,MT,I,22.8,-113.33355,46.367195,-113.332622,46.367242,71.75,Y,0,0,0,0,19420531,19430630,173,173,0.9,0.9,1,1.1,1.8,2.3,2.64,3.6,5.5,7.12,11,12,13,23.6,32,43,43,8.8,9.375,1,17010202,17,1701,170102
NA,0,11/21/2006 0:00:00,17080005000128,NA,medium,0,0,"USGS, Water Resources Division",NA,14241100,http://waterdata.usgs.gov/nwis/nwisman/?site_no=14241100,25.460142,0,StreamGage,USGS,"NORTH FORK TOUTLE RIVER AT KID VALLEY, WA",53,WA,I,284,-122.628999,46.365109,-122.629241,46.365131,18.877,Y,2,0.508,0.004,1,19800610,20000515,1071,1071,0.97,1.072,1.5,2,6.3,172,211,335,472,770,1080,1260,1466,2200,3030,7578.4,15100,945.53,1401.954,1,17080005,17,1708,170800
NA,0,11/21/2006 0:00:00,17060103000221,NA,medium,0,0,"USGS, Water Resources Division",NA,13335249,http://waterdata.usgs.gov/nwis/nwisman/?site_no=13335249,10.117777,0,StreamGage,USGS,TAMMANY CREEK NEAR MOUTH NEAR LEWISTON ID,16,ID,I,34.9,-117.059116,46.36453,-117.059103,46.364385,16.083,Y,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17060103,17,1706,170601
NA,0,11/21/2006 0:00:00,17020016000840,NA,medium,0,0,"USGS, Water Resources Division",NA,12513650,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12513650,93.349877,0,StreamGage,USGS,"ESQUATZEL DIV CHANNEL BL HEADWORKS NEAR PASCO, WA",53,WA,I,798,-119.088898,46.363191,-119.089256,46.363243,28.169,Y,1,0.841,-999999,1,19930409,19941107,578,578,30,33,43,48,76,82,86.7,99,112,121,130.3,135,139,153,162,177.21,191,107.516,36.08,1,17020016,17,1702,170200
NA,0,11/21/2006 0:00:00,17020016000873,NA,medium,0,0,"USGS, Water Resources Division",NA,12513700,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12513700,64.935983,0,StreamGage,USGS,"ESQUATZEL DIV CHANNEL NEAR MOUTH NEAR RICHLAND, WA",53,WA,I,-999999,-119.250572,46.358469,-119.250572,46.358436,3.615,Y,1,0.886,-999999,1,19860220,19870424,429,429,39,43.3,48,62,69,72,75,89,108,131,156,168.5,177,208,228,284.7,286,122.17,58.945,1,17020016,17,1702,170200
NA,0,11/21/2006 0:00:00,17100106000068,NA,medium,0,0,"USGS, Water Resources Division",NA,12010500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12010500,35.53169,0,StreamGage,USGS,"SALMON CREEK NEAR NASELLE, WA",53,WA,I,16.4,-123.75125800000001,46.355382,-123.751266,46.355365,1.987,Y,12,0.399,0.048,1,19530601,19650930,4505,4505,1.3,2.006,3.9,6.2,12,15,20,34,53,78,112,139,170,292,410,799.88,2080,111.559,162.254,1,17100106,17,1710,171001
NA,0,11/21/2006 0:00:00,17010205000308,NA,medium,0,0,"USGS, Water Resources Division",NA,12349500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12349500,36.266303,0,StreamGage,USGS,Fred Burr Creek near Victor MT,30,MT,I,17.7,-114.253711,46.355477,-114.252746,46.354671,116.296,Y,4,0.646,0.134,1,19461201,19510930,1765,1765,2.7,3.5,5.5,7,8.2,9,10,12,16,26,42,55,85,175,230,322.04,560,53,76.174,1,17010205,17,1701,170102
NA,0,11/21/2006 0:00:00,17030003001881,NA,medium,0,0,"USGS, Water Resources Division",NA,12508775,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12508775,98.403449,0,StreamGage,USGS,"DRAIN 596 BELOW DR 602 NEAR SUNNYSIDE, WA",53,WA,I,0.68,-119.950596,46.352631,-119.950606,46.35246,19.049,Y,2,0.914,0.006,1,19790401,19811102,947,947,0.9,0.93,1,1.1,1.2,1.2,1.2,1.4,1.6,1.8,1.9,2,2.1,2.3,2.6,2.9,3.4,1.644,0.504,1,17030003,17,1703,170300
NA,0,11/21/2006 0:00:00,17020016001122,NA,medium,0,0,"USGS, Water Resources Division",NA,12473860,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12473860,50.841954,0,StreamGage,USGS,"SCBID WASTEWATER DITCH NO 1 NEAR RICHLAND, WA",53,WA,I,-999999,-119.248349,46.349302,-119.248298,46.349365,8.002,Y,0,0,0,0,19860401,19861031,214,204,0,0,0.352,1.1,1.3,1.4,1.5,1.7,2.55,4.6,5.5,5.9,6.2,7.8,8.2,11.67,12,3.689,2.701,1,17020016,17,1702,170200
NA,0,11/21/2006 0:00:00,17030003001761,NA,medium,0,0,"USGS, Water Resources Division",NA,12508769,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12508769,2.895917,0,StreamGage,USGS,"DRAIN 607 NEAR SUNNYSIDE, WA",53,WA,I,0.92,-119.952541,46.348187,-119.952438,46.348091,13.275,Y,2,0.856,0.007,1,19790401,19811102,947,947,0.37,0.575,0.65,0.658,0.71,0.74,0.77,0.822,0.91,1.1,1.2,1.3,1.4,1.8,2,2.3,1000000,2113,45931.421,1,17030003,17,1703,170300
NA,0,11/21/2006 0:00:00,17030003001778,NA,medium,0,0,"USGS, Water Resources Division",NA,12508755,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12508755,13.550509,0,StreamGage,USGS,"DRAIN 610 (DAILY SEDIMENT) NEAR SUNNYSIDE, WA",53,WA,I,-999999,-119.942262,46.346798,-119.942352,46.34682,7.338,Y,2,0.606,0.02,1,19790401,19811102,947,947,0.02,0.025,0.03,0.03,0.06,0.07,0.09,0.14,0.2,0.27,0.33,0.37,0.42,0.57,0.72,1.1,3,0.262,0.25,1,17030003,17,1703,170300
NA,0,11/21/2006 0:00:00,17030003003278,NA,medium,0,0,"USGS, Water Resources Division",NA,12504512,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12504512,90.308316,0,StreamGage,USGS,"SUNNYSIDE CANAL BL SULPHUR WSTWY NR SUNNYSIDE, WA",53,WA,I,-999999,-119.973375,46.34652,-119.973152,46.346256,33.962,Y,0,0,0,0,19760301,19761031,245,208,0,0,0,0,264.8,505.5,536.8,585.6,635,702,721,724,726.8,740,751.9,766.62,768,528.58,265.363,1,17030003,17,1703,170300
NA,0,11/21/2006 0:00:00,17080005000141,NA,medium,0,0,"USGS, Water Resources Division",NA,14240500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=14240500,56.523224,0,StreamGage,USGS,"NF TOUTLE RIVER AT ST HELENS, WA",53,WA,I,124,-122.534553,46.344274,-122.534683,46.344184,14.153,Y,4,0.723,0.019,1,19291001,19330930,1461,1461,155,166,172,182,230,280,325.6,402,513,609,760,833,912,1160,1479,2680,4350,626.542,487.413,1,17080005,17,1708,170800
NA,0,11/21/2006 0:00:00,17100106000387,NA,medium,0,0,"USGS, Water Resources Division",NA,12010700,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12010700,7.252567,0,StreamGage,USGS,"SOUTH FORK NASELLE RIVER NEAR NASELLE, WA",53,WA,I,17.9,-123.807648,46.343993,-123.80796,46.343978,24.105,Y,12,0.358,0.071,1,19640701,19770930,4474,4474,1.4,2.2,4.2,6.4,13,17,23,37,57.5,82,124.5,157,197,338,500,961,2200,128.591,192.719,1,17100106,17,1710,171001
NA,0,11/21/2006 0:00:00,17030003003694,NA,medium,0,0,"USGS, Water Resources Division",NA,12505450,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12505450,59.994473,0,StreamGage,USGS,"GRANGER DRAIN AT GRANGER, WA",53,WA,A,-999999,-120.186994,46.343462,-120.187004,46.343227,26.134,Y,4,0.912,0.044,1,19910517,20030930,1659,1659,15,17,19,19,21,22,22,25,34,44,50,54,57,61,65,74,100,37.934,17.113,1,17030003,17,1703,170300
NA,0,11/21/2006 0:00:00,17060103000007,NA,medium,0,0,"USGS, Water Resources Division",NA,13335050,http://waterdata.usgs.gov/nwis/nwisman/?site_no=13335050,18.613774,0,StreamGage,USGS,"ASOTIN CREEK AT ASOTIN, WA",53,WA,A,323,-117.055989,46.340715,-117.055671,46.340679,24.877,Y,13,0.734,0.136,1,19881001,20030930,4941,4941,17,24,29,32,35,38,40,46,53,69,93,117,144,219,315,635,3000,101.713,132.945,1,17060103,17,1706,170601
NA,0,11/21/2006 0:00:00,17020016001201,NA,medium,0,0,"USGS, Water Resources Division",NA,12473820,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12473820,100,0,StreamGage,USGS,"SCBID ELTOPIA BRANCH CANAL AB FALLS NEAR PASCO, WA",53,WA,I,-999999,-118.972227,46.340691,-118.972663,46.340545,37.406,Y,0,0,0,0,19860226,19861130,278,229,0,0,0,0,6.1,12,17,21,24,29,35,39,43,54.3,64,75.42,85,26.536,19.568,1,17020016,17,1702,170200
NA,0,11/21/2006 0:00:00,17080005000081,NA,medium,0,0,"USGS, Water Resources Division",NA,14242513,http://waterdata.usgs.gov/nwis/nwisman/?site_no=14242513,90.878435,0,StreamGage,USGS,TOUTLE RIVER MODEL FLOW,53,WA,I,474,-122.725944,46.3365,-122.726142,46.336353,22.336,N,10,0.619,0.07,1,19710101,19810831,3896,3760,0,0,350,456,612.6,703.75,827.1,1200,1580,1930,2380,2660,2970,4190,5820,11600,29400,2109.587,2287.956,1,17080005,17,1708,170800
NA,0,11/21/2006 0:00:00,17080005000081,NA,medium,0,0,"USGS, Water Resources Division",NA,14242512,http://waterdata.usgs.gov/nwis/nwisman/?site_no=14242512,91.05611,0,StreamGage,USGS,TOUTLE RIVER ADJUSTED FOR R-R STUDY STORAGE,53,WA,I,474,-122.725389,46.336777,-122.726051,46.336288,74.546,N,10,0.618,0.07,1,19710101,19810831,3896,3894,0,13,358.85,460,615,706.25,832,1210,1595,1940,2409,2690,2996,4203,5850,11600,29400,2127.956,2302.324,1,17080005,17,1708,170800
NA,0,11/21/2006 0:00:00,17080005000081,NA,medium,0,0,"USGS, Water Resources Division",NA,14242511,http://waterdata.usgs.gov/nwis/nwisman/?site_no=14242511,91.431686,0,StreamGage,USGS,STORAGE ESTIMATES IN CFS IN LAKES AFTER ERUPTION,53,WA,I,474,-122.725389,46.3365,-122.725852,46.336158,52.097,N,10,0.058,0.184,1,19701001,19810831,3988,469,0,0,0,0,0,0,0,0,0,0,0,0,0,22,134,385.55,1470,17.958,81.079,1,17080005,17,1708,170800
NA,0,11/21/2006 0:00:00,17080005000081,NA,medium,0,0,"USGS, Water Resources Division",NA,14242500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=14242500,91.807275,0,StreamGage,USGS,"TOUTLE RIVER NEAR SILVER LAKE, WA",53,WA,I,474,-122.725389,46.336222,-122.725654,46.336029,29.649,Y,55,0.639,0.051,1,19091001,19820930,20102,20102,34,310,380,440,608,738,898,1270,1600,1930,2310,2560,2850,3990,5430,10500,35600,2053.411,2065.451,1,17080005,17,1708,170800
NA,0,11/21/2006 0:00:00,17060306001217,NA,medium,0,0,"USGS, Water Resources Division",NA,13341300,http://waterdata.usgs.gov/nwis/nwisman/?site_no=13341300,4.582416,0,StreamGage,USGS,BLOOM CREEK NR BOVILL ID,16,ID,I,3.15,-116.290586,46.857669,-116.291015,46.857448,40.983,Y,12,0.631,0.09,1,19590901,19711018,4431,4431,0.4,0.573,0.76,0.87,1.2,1.3,1.4,1.8,2.3,3.2,4.6,5.7,7.2,12,17,35,120,4.985,7.227,1,17060306,17,1706,170603
NA,0,11/21/2006 0:00:00,17110015000161,NA,medium,0,0,"USGS, Water Resources Division",NA,12087000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12087000,71.564682,0,StreamGage,USGS,"MASHEL RIVER NEAR LA GRANDE, WA",53,WA,A,80.7,-122.302613,46.85677,-122.302879,46.856216,64.619,Y,29,0.466,0.061,1,19401001,20030930,10592,10592,4.1,7.8,12,16,30,42,58,98,140,186,248,289,339,508,720,1430.7,5570,223.914,296.35,1,17110015,17,1711,171100
NA,0,11/21/2006 0:00:00,17110015000052,NA,medium,0,0,"USGS, Water Resources Division",NA,12088500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12088500,75.73806,0,StreamGage,USGS,"NISQUALLY RIVER NEAR MCKENNA, WA",53,WA,I,445,-122.454006,46.855379,-122.454154,46.855297,14.579,Y,21,0.646,0.071,1,19410801,19630630,8004,8004,176,340,452.25,572,834,933,1060,1330,1610,1880,2115,2240,2390,2870,3877.5,6947.5,17000,1790.812,1309.929,1,17110015,17,1711,171100
NA,0,11/21/2006 0:00:00,17110016000013,NA,medium,0,0,"USGS, Water Resources Division",NA,12079000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12079000,90.17994,0,StreamGage,USGS,"DESCHUTES RIVER NEAR RAINIER, WA",53,WA,A,89.8,-122.668735,46.852044,-122.668731,46.851974,7.798,Y,45,0.503,0.052,1,19490601,20030930,16788,16788,19,23,29,34,43,49,59,88,130,183,250,300,364.2,613,918.55,1880,6000,255.744,372.28,1,17110016,17,1711,171100
NA,0,11/21/2006 0:00:00,17110015000054,NA,medium,0,0,"USGS, Water Resources Division",NA,12088400,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12088400,55.654694,0,StreamGage,USGS,"NISQUALLY RIVER AB POWELL CREEK NEAR MCKENNA, WA",53,WA,I,431,-122.435395,46.850935,-122.435615,46.850803,22.348,Y,10,0.775,0.066,1,19690301,19790930,3866,3866,434,492,659.35,740,906,949,987,1160,1460,1830,2260,2430,2580,3030,3596.5,8832.7,26500,1854.76,1547.469,1,17110015,17,1711,171100
NA,0,11/21/2006 0:00:00,17110015000058,NA,medium,0,0,"USGS, Water Resources Division",NA,12086500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12086500,18.566231,0,StreamGage,USGS,"NISQUALLY RIVER AT LA GRANDE, WA",53,WA,A,292,-122.330669,46.843437,-122.330566,46.843322,14.933,Y,77,0.718,0.117,1,19061001,20030930,28154,28154,4,314,470,588,753,834,904,1020,1150,1350,1660,1800,1960,2240,2810,5920,22600,1430.132,1108.68,1,17110015,17,1711,171100
NA,0,11/21/2006 0:00:00,17020015000096,NA,medium,0,0,"USGS, Water Resources Division",NA,12472500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12472500,91.218556,0,StreamGage,USGS,"CRAB CREEK NEAR SMYRNA, WA",53,WA,I,4500,-119.608088,46.842914,-119.608169,46.843078,19.2,Y,17,0.725,0.198,1,19420813,19591130,6319,6319,0.1,0.13,0.5,2,5.5,7.3,9,13,20,30,39,43,51,66,108,578.8,2120,42.59,96.863,1,17020015,17,1702,170200
NA,0,11/21/2006 0:00:00,17010203000239,NA,medium,0,0,"USGS, Water Resources Division",NA,12337800,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12337800,96.912774,0,StreamGage,USGS,Nevada Creek at mouth nr Helmville,30,MT,A,-999999,-113.038667,46.891603,-113.038429,46.891601,18.234,Y,3,0.719,0.059,1,20011001,20040930,1096,1096,6,12,16,19,20,21,22,23,25,28,35,40,45,71,107,224,500,39.13,40.798,1,17010203,17,1701,170102
NA,0,11/21/2006 0:00:00,17060308000088,NA,medium,0,0,"USGS, Water Resources Division",NA,13340600,http://waterdata.usgs.gov/nwis/nwisman/?site_no=13340600,16.568741,0,StreamGage,USGS,NF CLEARWATER RIVER NR CANYON RANGER STATION ID,16,ID,A,1360,-115.620703,46.840465,-115.620132,46.841003,73.87,Y,37,0.754,0.052,1,19670425,20040930,13674,13674,253,534,670,767,906,986,1080,1330,1700,2300,3490,4382.5,5550,9050,12000,18425,34200,3480.765,4013.951,1,17060308,17,1706,170603
NA,0,11/21/2006 0:00:00,17060306000520,NA,medium,0,0,"USGS, Water Resources Division",NA,13341400,http://waterdata.usgs.gov/nwis/nwisman/?site_no=13341400,34.439991,0,StreamGage,USGS,EF POTLATCH RIVER NR BOVILL ID,16,ID,I,41.6,-116.392083,46.835313,-116.39241,46.835231,26.643,Y,12,0.593,0.06,1,19590901,19711018,4431,4431,3.9,4.832,6.3,7.8,10,12,13,17,25,38,57,73,93,164,240,404.04,1370,61.275,89.17,1,17060306,17,1706,170603
NA,0,11/21/2006 0:00:00,17010205000059,NA,medium,0,0,"USGS, Water Resources Division",NA,12352500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12352500,99.202632,0,StreamGage,USGS,Bitterroot River near Missoula MT,30,MT,A,2814,-114.053999,46.831867,-114.054893,46.831806,68.806,Y,20,0.753,0.049,1,18980701,20040930,7430,7430,300,440,557.55,629,728.2,779,828.3,950,1100,1300,1800,2320,3280,6070,8989,16800,37400,2404.751,3288.783,1,17010205,17,1701,170102
NA,0,11/21/2006 0:00:00,17060108000269,NA,medium,0,0,"USGS, Water Resources Division",NA,13349000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=13349000,14.241957,0,StreamGage,USGS,"FOURMILE CREEK AT SHAWNEE, WA",53,WA,I,71.6,-117.273232,46.831831,-117.272064,46.831344,104.504,Y,6,0.276,0.077,1,19340401,19400930,2374,1477,0,0,0,0,0,0,0,0.07,0.47,1.2,3.1,6.3,14,40,78,205,502,13.874,39.766,1,17060108,17,1706,170601
NA,0,11/21/2006 0:00:00,17020015000087,NA,medium,0,0,"USGS, Water Resources Division",NA,12472600,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12472600,82.821443,0,StreamGage,USGS,"CRAB CREEK NEAR BEVERLY, WA",53,WA,A,4840,-119.831154,46.829855,-119.831216,46.829686,19.307,Y,44,0.919,0.03,1,19590212,20030930,16249,16249,14,45,63,78,130,151,165,185,203,221,241,252,264,301,329,367,848,199.208,79.363,1,17020015,17,1702,170200
NA,0,11/21/2006 0:00:00,17010203000247,NA,medium,0,0,"USGS, Water Resources Division",NA,12337500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12337500,91.723162,0,StreamGage,USGS,Douglas Creek near Helmville MT,30,MT,I,84.8,-113.014778,46.827712,-113.014617,46.827518,24.765,Y,0,0,0,0,19460401,19470930,235,235,1.2,2.324,4.44,5.22,6.7,7,7.46,8.3,11,13,15,16,18,22.8,28.4,51,73,12.879,9.117,1,17010203,17,1701,170102
NA,0,11/21/2006 0:00:00,17010202001690,NA,medium,0,0,"USGS, Water Resources Division",NA,12334550,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12334550,16.296159,0,StreamGage,USGS,Clark Fork at Turah Bridge nr Bonner MT,30,MT,A,3641,-113.814267,46.826037,-113.814041,46.825981,18.452,Y,20,0.831,0.041,1,19841001,20040930,7305,7305,200,277,425.3,500,611,651,687,765,841,954,1100,1210,1430,2290,3097,6203.4,9530,1183.772,1060.175,1,17010201,17,1701,170102
NA,0,11/21/2006 0:00:00,17110015000060,NA,medium,0,0,"USGS, Water Resources Division",NA,12086000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12086000,99.629696,0,StreamGage,USGS,"NISQUALLY RIVER AT LA GRANDE DAM, WA",53,WA,I,289,-122.304279,46.822604,-122.304374,46.822666,9.968,Y,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17110015,17,1711,171100
NA,0,11/21/2006 0:00:00,17020016000234,NA,medium,0,0,"USGS, Water Resources Division",NA,12512500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12512500,75.696112,0,StreamGage,USGS,"PROVIDENCE COULEE AT CUNNINGHAM, WA",53,WA,I,27.8,-118.811109,46.822085,-118.80931,46.822086,137.804,Y,24,0.009,0.029,1,19530101,19770930,9039,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.5,695,0.266,8.343,1,17020016,17,1702,170200
NA,0,11/21/2006 0:00:00,17010203000293,NA,medium,0,0,"USGS, Water Resources Division",NA,12337000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12337000,49.236607,0,StreamGage,USGS,Nevada Creek near Helmville MT,30,MT,I,165,-112.865187,46.81978,-112.864305,46.819874,68.4,Y,1,0.731,-999999,1,19460409,19490913,506,506,3.6,3.6,9.6,14,19,20,25,31.8,35,48.2,58.9,68,87.8,133.5,150.2,209.86,372,54.635,49.293,1,17010203,17,1701,170102
NA,0,11/21/2006 0:00:00,17060308000073,NA,medium,0,0,"USGS, Water Resources Division",NA,13340615,http://waterdata.usgs.gov/nwis/nwisman/?site_no=13340615,18.05094,0,StreamGage,USGS,BEAVER CREEK NR CANYON RANGER STATION ID,16,ID,I,51.7,-115.646916,46.812105,-115.646957,46.812103,3.131,Y,5,0.752,0.053,1,19831001,19880930,1827,1827,21,27,29,33,40,43,45,51,58,68,86,104,136,241,309,512.44,789,99.401,101.712,1,17060308,17,1706,170603
NA,0,11/21/2006 0:00:00,17060108000089,NA,medium,0,0,"USGS, Water Resources Division",NA,13350500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=13350500,94.671802,0,StreamGage,USGS,"UNION FLAT CREEK NEAR COLFAX, WA",53,WA,I,189,-117.43213,46.810162,-117.432113,46.809757,44.922,Y,18,0.423,0.095,1,19530801,19711014,6649,6460,0,0,0.3,0.81,1.8,2.4,3.1,5,8.4,15,27,35,46,91,151,405.5,2420,36.704,92.169,1,17060108,17,1706,170601
NA,0,11/21/2006 0:00:00,17100106000254,NA,medium,0,0,"USGS, Water Resources Division",NA,12017000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12017000,70.906794,0,StreamGage,USGS,"NORTH RIVER NEAR RAYMOND, WA",53,WA,I,219,-123.850721,46.807318,-123.851043,46.807365,25.237,Y,55,0.469,0.061,1,19270801,20000930,20271,20271,22,37,53,66,101,133,180,302,480,696,1010,1220,1520,2560,3580,6465.6,25500,980.741,1419.353,1,17100106,17,1710,171001
NA,0,11/21/2006 0:00:00,17020016000322,NA,medium,0,0,"USGS, Water Resources Division",NA,12512550,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12512550,66.505364,0,StreamGage,USGS,"PROVIDENCE COULEE NEAR CUNNINGHAM, WA",53,WA,I,52.1,-118.816387,46.802919,-118.816123,46.802806,23.721,Y,21,0.009,0.041,1,19771001,19980930,7670,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.487,600,0.612,10.797,1,17020016,17,1702,170200
